Instance,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,Class Label
79,0.063720703,0.115531921,0.060443967,2.069384081,0.294189453,0.018310547,0.045639038,0.029216047,1.692383438,0.132568359,0.097576141,0.078378315,1.327670701,0.352050781,0.092025757,0.04284359,0.312375618,0.204589844,105.3469238,4.180440097,103.9716797,4.226633688,101.9174805,4.845365366,4.187383866,0.905213943,0.137564582,0.631340783,0
80,0.049316406,0.117946625,0.04082666,0.784438327,0.227294922,0.066894531,0.10067749,0.016847445,0.225109122,0.134033203,0.112476349,0.061136188,0.960774447,0.316894531,0.105941772,0.0503968,-0.022268843,0.196289063,133.215332,2.801457365,131.2365723,2.860090479,128.236084,3.00320088,4.329715451,0.830520826,0.114238586,0.454807126,0
81,0.068115234,0.121887207,0.028910634,0.179327631,0.186279297,0.064941406,0.10590744,0.029024164,0.754199675,0.170166016,0.11914444,0.06262703,0.008200488,0.229980469,0.110401154,0.046850997,-0.175190102,0.194824219,135.168457,2.722777398,133.3820801,2.749868812,131.0524902,3.012819072,4.617083176,0.821815178,0.113087455,0.452553872,0
82,0.117431641,0.174015045,0.032497531,0.68139028,0.256347656,0.048583984,0.097640991,0.030726818,1.365733868,0.208984375,0.116821289,0.067715006,0.730337878,0.323974609,0.133525848,0.058654488,0.035885317,0.260009766,126.8361816,4.349621646,123.953125,4.560064633,118.7888184,4.252134341,6.986518566,0.856806907,0.086114637,0.375921325,0
83,0.040771484,0.078914642,0.023236475,0.240668903,0.124755859,0.029541016,0.074344635,0.028504921,0.608054696,0.150878906,0.082672119,0.052876977,1.130406204,0.245117188,0.081249237,0.039235214,-0.015305738,0.182373047,128.3886719,2.091371922,129.5964355,2.123270663,131.0322266,2.221045583,2.75894235,0.814777838,0.147855926,0.520207811,0
84,0.165039063,0.247310638,0.03908077,0.334625907,0.342041016,0.172607422,0.25459671,0.041884941,0.230221837,0.346435547,0.271972656,0.168000745,0.478795672,0.705322266,0.163871765,0.091356229,0.533953879,0.391113281,123.40625,8.953820326,124.8149414,10.13764794,127.6320801,11.42054482,11.05912226,0.949322029,0.05325408,0.320949498,0
85,0.070800781,0.088306427,0.013732549,0.841336108,0.124267578,0.024414063,0.045291901,0.014039678,0.936421427,0.083496094,0.066677094,0.037473128,0.33145235,0.164550781,0.084506989,0.04849555,0.467394611,0.203369141,108.96875,2.730756534,107.2138672,3.055582603,105.088623,2.665005324,1.949780722,0.899739574,0.142033905,0.565776922,0
86,0.453857422,0.615753174,0.08723732,-0.365512153,0.763183594,0.074951172,0.148384094,0.052770875,1.170628954,0.285400391,0.504722595,0.246326167,-0.641985096,0.888671875,0.462280273,0.222664536,-0.902584022,0.734863281,113.6569824,40.22238917,111.2167969,41.344711,107.189209,41.6791255,23.76244016,0.993431185,0.080371731,0.428732187,0
87,0.022949219,0.049057007,0.011539751,-0.184451211,0.073730469,0.033935547,0.055511475,0.014783333,0.898722778,0.099365234,0.067836761,0.040621473,0.177291911,0.148193359,0.062347412,0.026049269,0.1809653,0.114501953,141.895752,1.25355803,140.8083496,1.350867275,139.763916,1.54005019,1.052259503,0.812942617,0.239055082,0.671248158,0
88,0.098144531,0.195869446,0.075055258,0.993254079,0.396728516,0.079101563,0.215332031,0.071994505,0.68109421,0.427246094,0.173240662,0.134692232,1.325137243,0.544189453,0.176509857,0.105782893,0.83619149,0.498291016,99.90795898,6.108082115,103.4680176,6.869205838,104.720459,7.539462029,14.07202696,0.877518938,0.062316629,0.296641298,0
89,0.201416016,0.307041168,0.128945882,1.21444022,0.583496094,0.267822266,0.404533386,0.073753669,0.252661953,0.554443359,0.315460205,0.160238515,0.530528441,0.759033203,0.230758667,0.147161419,0.815575783,0.627685547,123.6533203,10.84266604,126.9348145,16.24449723,124.6821289,19.4537847,21.69294552,0.961081267,0.04541317,0.28594356,0
90,0.199707031,0.237617493,0.0191941,-0.266734794,0.271484375,0.040527344,0.083007813,0.0203697,-0.683077254,0.11328125,0.164295197,0.070943681,-0.022468464,0.304199219,0.165462494,0.064756823,-0.445287758,0.275390625,119.1765137,5.493945989,117.3137207,5.477802082,114.6240234,5.408439678,4.952084711,0.922406718,0.083479827,0.424035578,0
91,0.231689453,0.338436127,0.06913579,0.37070786,0.470947266,0.120117188,0.276329041,0.08667938,1.315170239,0.575195313,0.265655518,0.15127428,0.560611966,0.640136719,0.272571564,0.160798969,0.280429226,0.632080078,116.3195801,7.226265529,116.126709,7.53389538,117.0556641,7.562521123,27.93187535,0.821633998,0.048454463,0.231365918,0
92,0.038330078,0.081764221,0.025462552,1.265268307,0.1640625,0.021484375,0.044372559,0.015959147,0.999965021,0.089355469,0.072463989,0.047270042,0.546155384,0.180908203,0.085430145,0.037446829,0.291611672,0.195556641,114.4206543,3.255787089,112.2817383,3.251159424,111.4335938,3.592049105,2.197373394,0.915097813,0.140174216,0.594885407,0
93,0.332275391,0.596138,0.123744572,0.058394418,0.870605469,0.233886719,0.51632309,0.12170648,-0.971366786,0.663085938,0.521507263,0.384062468,0.987797509,1.552978516,0.505996704,0.354510653,1.190175973,1.551025391,134.0178223,21.92878265,133.770752,22.63824573,135.732666,22.91850515,85.72454885,0.916072344,0.02930827,0.162297878,0
94,0.127929688,0.165748596,0.020902902,-0.309646107,0.198730469,0.024902344,0.056949615,0.023061245,0.986348501,0.123046875,0.112483978,0.090917251,1.288021544,0.368896484,0.15630722,0.102376298,1.003827622,0.441894531,93.63989258,7.292772561,90.70336914,7.9326479,89.48022461,8.128070306,3.010845773,0.976517001,0.082302041,0.498263754,0
95,0.040283203,0.149013519,0.120540944,1.399096929,0.417480469,0.044433594,0.128738403,0.090876192,1.877752823,0.420410156,0.1536026,0.125210847,1.382536099,0.529785156,0.132778168,0.14566374,2.627036414,0.696533203,138.7092285,6.708434872,137.7102051,7.495913819,137.7087402,7.855281723,7.373008984,0.937533816,0.150099309,0.554901462,0
96,0.065673828,0.121902466,0.032032872,0.928539641,0.228759766,0.093994141,0.149871826,0.031180528,0.454621142,0.233886719,0.14774704,0.100798785,0.947738582,0.446533203,0.140663147,0.075332309,0.32309346,0.314941406,128.4729004,6.490019982,127.4731445,6.673558883,128.6918945,6.901001451,10.30249079,0.898443611,0.066099319,0.334549315,0
97,0.056152344,0.074359894,0.009929784,0.965671435,0.103271484,0.022949219,0.039649963,0.006606857,-0.56057192,0.052246094,0.07503891,0.032365942,0.228896614,0.137939453,0.068893433,0.025105373,-0.414756811,0.110107422,122.984375,2.007858098,124.9042969,1.991343839,125.5856934,2.155339574,0.964334924,0.894294508,0.200717163,0.687378031,0
98,0.078369141,0.118965149,0.021836451,0.131989232,0.169677734,0.033691406,0.09148407,0.023873855,-0.2258144,0.146484375,0.118526459,0.069352927,0.448084467,0.280029297,0.114070892,0.054259254,0.401013182,0.263916016,128.6269531,3.768378933,124.7285156,4.075163837,120.8195801,4.494290803,3.95361119,0.905653359,0.102878713,0.47698758,0
99,0.391357422,0.492614746,0.050195767,-0.447036002,0.572021484,0.087402344,0.163856506,0.108369482,2.681289162,0.560058594,0.264842987,0.158310972,0.461100415,0.634033203,0.263973236,0.165729741,0.500009766,0.654052734,113.5593262,24.12921749,113.4099121,25.00852764,111.9118652,24.71767926,63.98182201,0.948736193,0.06918373,0.347665476,0
100,0.070068359,0.117805481,0.024427523,-0.207761042,0.172363281,0.046630859,0.09173584,0.02842368,0.520190326,0.158935547,0.102191925,0.080286497,1.840891239,0.408447266,0.105674744,0.048951322,-0.004250679,0.209960938,139.1142578,2.505683352,138.2365723,2.689214636,136.7629395,2.943843475,4.127525431,0.814538302,0.115213161,0.457999367,0
101,0.344238281,0.557437897,0.093740465,-0.345322579,0.715576172,0.143310547,0.401195526,0.273555113,0.950162868,1.000976563,0.433956146,0.312725186,0.406144587,1.040527344,0.419857025,0.31984745,0.865824243,1.196777344,155.8205566,18.28869446,161.6899414,19.25343812,167.4775391,20.24097946,59.86853978,0.922902701,0.03814526,0.192855088,0
102,0.14453125,0.311603546,0.081308691,-0.232980463,0.460449219,0.114990234,0.266124725,0.125512617,0.981409675,0.536376953,0.254001617,0.183060275,0.746337248,0.735595703,0.255508423,0.209249288,1.732427454,0.961914063,103.3847656,10.31874349,102.8261719,10.23899269,103.0585938,10.5076927,17.82221002,0.920105394,0.061592491,0.306054598,0
103,0.078857422,0.112468719,0.021091071,0.568440868,0.15625,0.031005859,0.077682495,0.019731113,-0.445248662,0.112548828,0.085105896,0.046677466,0.142140877,0.186523438,0.10087204,0.037994313,-0.04414163,0.196289063,109.5258789,2.668320774,105.8613281,2.82701266,102.6164551,3.096370849,2.842101482,0.87443092,0.127337377,0.513017139,0
104,0.07421875,0.155990601,0.038838552,-0.000549071,0.231445313,0.064941406,0.115940094,0.030285467,0.484859043,0.184814453,0.143390656,0.070582297,0.244924349,0.318115234,0.121631622,0.05567325,0.011752095,0.276611328,132.4194336,3.101923117,130.3271484,3.2604108,127.4926758,3.540287808,5.68185075,0.838577382,0.10242522,0.426810401,0
105,0.064697266,0.109672546,0.027822341,1.149340304,0.19921875,0.03515625,0.059879303,0.012676904,-0.160274002,0.085693359,0.088821411,0.053017402,0.591324065,0.223388672,0.094997406,0.03468406,-0.647908029,0.154785156,76.59375,4.386870058,72.59228516,4.134196549,74.33837891,4.783726045,2.364761472,0.941417172,0.12395041,0.575582598,0
106,0.056152344,0.074848175,0.008269848,-0.216009688,0.091796875,0.017089844,0.039356232,0.010993547,0.202610941,0.066162109,0.069564819,0.032351479,-0.191338349,0.126220703,0.065914154,0.033172018,-0.010515717,0.129882813,123.3518066,2.079360924,124.9829102,1.954237415,125.9150391,2.120884894,1.116617654,0.877602125,0.197614662,0.66359077,0
107,0.076416016,0.115276337,0.024816798,0.636012841,0.174316406,0.045410156,0.075637817,0.018968577,1.183133312,0.128662109,0.113334656,0.061736638,0.571848703,0.290283203,0.107505798,0.046487863,0.478352388,0.243408203,121.7021484,3.896883179,117.1936035,3.982979915,112.4538574,4.431809706,3.202198877,0.917486716,0.109178963,0.50637161,0
108,0.040527344,0.072971344,0.015832719,0.17492395,0.107910156,0.072998047,0.112190247,0.018334537,0.719279243,0.1640625,0.088878632,0.046297357,-0.17172573,0.171875,0.070884705,0.053423637,0.850162576,0.207519531,105.5690918,4.092868674,105.3103027,4.134063351,105.3847656,4.319333619,1.876170202,0.954532853,0.138543864,0.616037935,0
109,0.075927734,0.130664825,0.026254171,0.174817922,0.180419922,0.071533203,0.12298584,0.023712531,0.447256815,0.191162109,0.134273529,0.087455504,1.13229105,0.394042969,0.121826172,0.052469862,0.08143124,0.236083984,172.7529297,3.314267101,173.2365723,3.32117678,170.673584,3.432332116,4.818383488,0.84042476,0.107649783,0.430450348,0
110,0.077880859,0.110908508,0.016688203,-0.168896358,0.143798828,0.025634766,0.063426971,0.024064738,0.848072317,0.129882813,0.09192276,0.056889742,0.897012712,0.273193359,0.085834503,0.053184212,1.125784022,0.243652344,121.9660645,4.785187384,113.2709961,4.922673406,105.4562988,5.456329142,2.076927241,0.963569667,0.113998102,0.569177529,0
111,0.063964844,0.133018494,0.034303773,-0.208771965,0.19140625,0.069091797,0.105312347,0.034589877,1.18785015,0.218505859,0.124401093,0.062258536,0.174692773,0.291503906,0.104057312,0.056602999,0.044817213,0.208984375,135.3847656,2.827805981,133.9482422,2.951885791,131.8779297,3.243343726,4.899085097,0.811985822,0.111328917,0.435905883,0
112,0.144775391,0.229125977,0.054741237,1.184224392,0.417236328,0.099365234,0.196605682,0.073538153,1.399283111,0.450683594,0.173107147,0.099639537,0.719628568,0.447265625,0.206665039,0.122143899,0.558703057,0.547119141,124.1523438,4.979129722,126.671875,5.396057046,126.3825684,5.673220299,14.24063051,0.828734648,0.064837011,0.292684217,0
113,0.125,0.193996429,0.036314523,0.256225676,0.274414063,0.094970703,0.150245667,0.028511282,0.173025102,0.212646484,0.155830383,0.085154592,0.360602462,0.337890625,0.168647766,0.098030864,0.186250874,0.354980469,135.4904785,4.634324128,138.0710449,4.841640819,138.6279297,4.871517307,10.82614973,0.834512518,0.0706591,0.320236305,0
114,0.096923828,0.234741211,0.07266327,-0.392765809,0.348876953,0.018066406,0.097618103,0.059828344,0.925364455,0.249267578,0.1743927,0.118696439,0.970102899,0.508056641,0.167640686,0.11823263,0.775189826,0.471923828,115.480957,6.528044119,107.9609375,7.102963283,101.1730957,7.732564105,3.006815516,0.970562562,0.09726091,0.551334324,0
115,0.096679688,0.158027649,0.051078759,0.904381324,0.270996094,0.018310547,0.074928284,0.0383019,0.182750502,0.147949219,0.131229401,0.059190225,0.259042647,0.288818359,0.117134094,0.072089786,1.354343123,0.359130859,113.0627441,5.738670793,105.3562012,5.818992142,98.33007813,5.934039583,1.670340648,0.976043187,0.132418295,0.638059806,0
116,0.178222656,0.261947632,0.037413851,0.184844542,0.352294922,0.124755859,0.197311401,0.042826197,0.855564358,0.323974609,0.199748993,0.12346189,0.714288461,0.574462891,0.203300476,0.098900013,0.297248516,0.482666016,117.9802246,6.202424358,119.1245117,6.439140018,119.1206055,6.346951565,17.50439146,0.838914071,0.055715114,0.265593776,0
117,0.106689453,0.153629303,0.021037537,0.336753245,0.207763672,0.075439453,0.136795044,0.028809592,0.074971823,0.190673828,0.143165588,0.102304424,0.845189726,0.421386719,0.136352539,0.067366045,-0.034143338,0.260498047,124.2624512,3.558621278,123.0751953,3.916699768,121.0979004,4.357995468,5.325448003,0.866893262,0.096959908,0.419928245,0
118,0.081298828,0.129875183,0.024055827,-0.033472897,0.180664063,0.061523438,0.114192963,0.035213906,0.679576145,0.201904297,0.114185333,0.075062817,0.963769145,0.347900391,0.12783432,0.084538568,0.906033455,0.346923828,171.7397461,3.074457259,171.7390137,3.107293808,170.6296387,3.032263115,6.127583499,0.791941336,0.102011271,0.406425232,0
119,0.070800781,0.105884552,0.022505495,0.821069493,0.158447266,0.051513672,0.081394196,0.016713194,0.915728058,0.133300781,0.082351685,0.041789873,0.120454568,0.165771484,0.09683609,0.046974679,-0.057136416,0.203125,96.05126953,3.659561581,91.9597168,3.806807779,88.70336914,3.903329956,2.110976277,0.935450899,0.132499273,0.572500289,0
120,0.486083984,0.589355469,0.096720668,1.936648524,0.876220703,0.049560547,0.164150238,0.129469784,1.624832951,0.5078125,0.536899567,0.23470404,-1.178170731,0.786621094,0.535469055,0.283528649,0.192902229,1.245849609,142.9980469,49.3013394,141.4804688,51.28691134,143.1152344,51.67877423,61.39098325,0.988467493,0.062472994,0.449674782,0
121,0.181152344,0.272045135,0.046710375,0.362244402,0.374023438,0.12890625,0.199676514,0.027870871,-0.422924076,0.255859375,0.200344086,0.114893065,0.632557631,0.514160156,0.19480896,0.091781644,-0.109437787,0.374755859,125.8015137,5.600066934,127.1726074,5.783085995,124.7685547,5.652160768,15.09771333,0.830832989,0.060522738,0.282404189,0
122,0.123779297,0.291187286,0.118393342,0.732748291,0.600341797,0.050537109,0.243488312,0.200358009,1.399448579,0.827148438,0.227077484,0.171275399,0.867845844,0.581787109,0.299964905,0.35207004,1.503752344,1.235839844,113.6171875,13.7215059,114.345459,14.28521703,114.3444824,13.93945242,32.89859497,0.924632727,0.080657941,0.385699231,0
123,0.056396484,0.089962006,0.014771957,-0.017272074,0.120117188,0.053710938,0.09161377,0.021851609,0.431089753,0.151611328,0.089439392,0.050523364,0.150312656,0.211181641,0.089492798,0.047122716,0.352655815,0.195800781,118.3430176,1.96235695,117.0158691,2.027518719,117.6081543,2.056815536,3.700105505,0.782388033,0.140401531,0.486680227,0
124,0.40234375,0.589767456,0.091507291,-0.321730442,0.740966797,0.067871094,0.273136139,0.185736733,0.48578028,0.609375,0.457584381,0.270288807,0.155738177,1.11328125,0.467395782,0.319166897,0.012245274,1.111083984,111.3007813,25.31261303,110.9787598,26.17369468,112.9174805,25.95264105,53.17809114,0.960439338,0.053353695,0.281628754,0
125,0.093017578,0.133060455,0.01939293,-0.233582526,0.173339844,0.055664063,0.110496521,0.03566132,0.141779317,0.190429688,0.118057251,0.075406198,0.434520454,0.301269531,0.114898682,0.051551272,0.371943413,0.249511719,172.6750488,2.961359633,172.5698242,2.977619574,171.3371582,2.991009662,5.900771999,0.796283909,0.104547302,0.416154355,0
126,0.052978516,0.099746704,0.027758682,-0.167686649,0.137451172,0.042480469,0.068637848,0.018303876,0.715686921,0.114257813,0.091930389,0.075026508,0.912347481,0.272460938,0.090244293,0.049865169,0.774823463,0.227050781,124.1276855,3.16058723,115.7521973,3.372303619,108.6035156,3.655986548,1.470209554,0.939359448,0.146461078,0.63480696,0
127,0.201171875,0.323776245,0.071351179,0.294248975,0.484619141,0.1484375,0.271549225,0.07172609,1.87269379,0.541503906,0.262123108,0.181934044,0.798287003,0.717285156,0.252593994,0.150521268,0.719375195,0.618408203,119.0666504,7.748500429,119.8666992,8.106969444,118.2111816,8.227364899,24.75449381,0.855063121,0.051761941,0.252610764,0
128,0.095214844,0.161682129,0.037578504,0.574441875,0.264892578,0.097167969,0.177654266,0.053196035,0.677808233,0.307128906,0.136428833,0.067961377,-0.064833708,0.2734375,0.150844574,0.097105992,0.664569853,0.411621094,115.2856445,3.791109173,116.5407715,4.149406701,116.072998,4.378045078,12.86636964,0.748398743,0.072272206,0.294338622,0
129,0.083251953,0.125137329,0.024483044,0.187529797,0.169433594,0.071289063,0.104469299,0.027625361,0.851691084,0.177734375,0.123401642,0.067577288,0.055315948,0.282470703,0.127235413,0.072692566,0.95152324,0.340820313,145.8847656,4.133443341,142.3693848,3.919730516,138.0476074,3.850023988,4.540893093,0.882226819,0.100567028,0.440045762,0
130,0.055908203,0.083480835,0.018624769,0.70457188,0.125732422,0.058349609,0.085708618,0.026075904,1.740509733,0.161865234,0.090782166,0.047681061,0.793169454,0.224365234,0.06583786,0.036314894,0.882044051,0.169433594,110.2854004,3.276386535,110.2197266,2.698571223,109.6538086,2.846628891,2.00465325,0.887087409,0.148871012,0.583530081,0
131,0.012939453,0.068698883,0.051024124,2.679657225,0.285400391,0.030029297,0.074615479,0.020075626,0.451940768,0.129882813,0.090717316,0.057008368,0.535717311,0.253662109,0.086040497,0.045542285,0.914603085,0.231933594,146.9709473,3.688874966,148.185791,3.487058,147.1425781,3.286481483,5.199087853,0.887849138,0.115768236,0.480903866,0
132,0.387451172,0.522335052,0.073953783,-0.090626582,0.635253906,0.062255859,0.267292023,0.259277867,1.280863998,0.936767578,0.448135376,0.273727872,0.226878849,1.131347656,0.483406067,0.272971686,-0.033556345,1.018798828,151.142334,24.09460125,151.4055176,24.5695334,153.7790527,25.14683948,80.56426072,0.933041824,0.060274338,0.299350517,0
